,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,new_date,year,date,first_or_second_half_of_year,crime
100527,I172091022,1845,Drug Violation,DRUGS - POSS CLASS D,B2,266,,2017-10-31 12:32:00,2017,10,Tuesday,12,Part Two,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)",10,2017,2017.10,2017.2,weed
100679,I172090860,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6, ,,2017-10-30 19:45:00,2017,10,Monday,19,Part Two,,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
100689,I172090851,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,915,,2017-10-30 20:05:00,2017,10,Monday,20,Part Two,DORCHESTER ST,42.33222689,-71.05199201,"(42.33222689, -71.05199201)",10,2017,2017.10,2017.2,weed
100993,I172090526,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,913,Y,2017-10-29 19:45:00,2017,10,Sunday,19,Part Two,PENINSULA PL,42.32058475,-71.04470305,"(42.32058475, -71.04470305)",10,2017,2017.10,2017.2,weed
101570,I172089880,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,177,,2017-10-27 14:00:00,2017,10,Friday,14,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)",10,2017,2017.10,2017.2,weed
102168,I172089243,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,915,,2017-10-25 16:17:00,2017,10,Wednesday,16,Part Two,E NINTH ST,42.33185952,-71.05076294,"(42.33185952, -71.05076294)",10,2017,2017.10,2017.2,weed
102251,I172089147,1845,Drug Violation,DRUGS - POSS CLASS D,E13,573,,2017-10-25 10:30:00,2017,10,Wednesday,10,Part Two,MCBRIDE ST,42.30581531,-71.109627,"(42.30581531, -71.10962700)",10,2017,2017.10,2017.2,weed
102426,I172088948,1845,Drug Violation,DRUGS - POSS CLASS D,B2,279,,2017-10-24 18:29:00,2017,10,Tuesday,18,Part Two,HARRISON AVE,42.32929812,-71.08248425,"(42.32929812, -71.08248425)",10,2017,2017.10,2017.2,weed
102428,I172088948,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,279,,2017-10-24 18:29:00,2017,10,Tuesday,18,Part Two,HARRISON AVE,42.32929812,-71.08248425,"(42.32929812, -71.08248425)",10,2017,2017.10,2017.2,weed
102458,I172088919,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,361,,2017-10-24 17:15:00,2017,10,Tuesday,17,Part Two,ALLSTON ST,42.29325616,-71.06724012,"(42.29325616, -71.06724012)",10,2017,2017.10,2017.2,weed
102514,I172088862,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,594,,2017-10-24 13:38:00,2017,10,Tuesday,13,Part Two,MASSACHUSETTS AVE,42.34194788,-71.08362479,"(42.34194788, -71.08362479)",10,2017,2017.10,2017.2,weed
102772,I172088608,1845,Drug Violation,DRUGS - POSS CLASS D,E5,563,,2017-10-23 17:16:00,2017,10,Monday,17,Part Two,FLORENCE ST,42.28756847,-71.12281551,"(42.28756847, -71.12281551)",10,2017,2017.10,2017.2,weed
103275,I172088064,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,565,,2017-10-21 17:23:00,2017,10,Saturday,17,Part Two,HANSBOROUGH ST,42.28831842,-71.09268251,"(42.28831842, -71.09268251)",10,2017,2017.10,2017.2,weed
103421,I172087911,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,432,,2017-10-21 09:03:00,2017,10,Saturday,9,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)",10,2017,2017.10,2017.2,weed
103538,I172087781,1845,Drug Violation,DRUGS - POSS CLASS D,C11,359,,2017-10-20 19:23:00,2017,10,Friday,19,Part Two,WASHINGTON ST,42.29481426,-71.07200871,"(42.29481426, -71.07200871)",10,2017,2017.10,2017.2,weed
103920,I172087377,1845,Drug Violation,DRUGS - POSS CLASS D,B2,266,,2017-10-19 10:30:00,2017,10,Thursday,10,Part Two,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)",10,2017,2017.10,2017.2,weed
103958,I172087335,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,270,,2017-10-19 12:33:00,2017,10,Thursday,12,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)",10,2017,2017.10,2017.2,weed
104037,I172087248,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,915,,2017-10-19 06:33:00,2017,10,Thursday,6,Part Two,CARMODY CT,42.33063707,-71.04902664,"(42.33063707, -71.04902664)",10,2017,2017.10,2017.2,weed
104170,I172087089,1845,Drug Violation,DRUGS - POSS CLASS D,C11,358,,2017-10-18 18:02:00,2017,10,Wednesday,18,Part Two,LINDSEY ST,42.29768517,-71.06841896,"(42.29768517, -71.06841896)",10,2017,2017.10,2017.2,weed
104178,I172087082,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,183,,2017-10-18 16:59:00,2017,10,Wednesday,16,Part Two,DUDLEY ST,42.32104169,-71.07215291,"(42.32104169, -71.07215291)",10,2017,2017.10,2017.2,weed
104258,I172086998,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,179,,2017-10-18 13:58:00,2017,10,Wednesday,13,Part Two,GERARD ST,42.33130578,-71.07194742,"(42.33130578, -71.07194742)",10,2017,2017.10,2017.2,weed
104578,I172086648,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,193,,2017-10-17 11:01:00,2017,10,Tuesday,11,Part Two,DORCHESTER ST,42.33040276,-71.055266,"(42.33040276, -71.05526600)",10,2017,2017.10,2017.2,weed
104714,I172086513,1845,Drug Violation,DRUGS - POSS CLASS D,B3,438,,2017-10-16 00:00:00,2017,10,Monday,0,Part Two,MILLET ST,42.29142177,-71.07611259,"(42.29142177, -71.07611259)",10,2017,2017.10,2017.2,weed
104741,I172086484,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,270,,2017-10-16 18:13:00,2017,10,Monday,18,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)",10,2017,2017.10,2017.2,weed
104760,I172086465,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,23,,2017-10-16 17:15:00,2017,10,Monday,17,Part Two,SARATOGA ST,42.37704396,-71.03518074,"(42.37704396, -71.03518074)",10,2017,2017.10,2017.2,weed
104857,I172086363,1845,Drug Violation,DRUGS - POSS CLASS D,E18,492,,2017-10-16 13:14:00,2017,10,Monday,13,Part Two,METROPOLITAN AVE,42.26511445,-71.11805743,"(42.26511445, -71.11805743)",10,2017,2017.10,2017.2,weed
105326,I172085871,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,915,,2017-10-14 17:18:00,2017,10,Saturday,17,Part Two,CARMODY CT,42.33063707,-71.04902664,"(42.33063707, -71.04902664)",10,2017,2017.10,2017.2,weed
105381,I172085823,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2017-10-14 12:54:00,2017,10,Saturday,12,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
106307,I172084822,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,464,,2017-10-11 10:41:00,2017,10,Wednesday,10,Part Two,BLUE HILL AVE,42.29044486,-71.08954147,"(42.29044486, -71.08954147)",10,2017,2017.10,2017.2,weed
106492,I172084611,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14, ,,2017-10-10 17:35:00,2017,10,Tuesday,17,Part Two,BRIGHTON AVE,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
106520,I172084586,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,720,,2017-10-10 16:25:00,2017,10,Tuesday,16,Part Two,CENTRE ST,42.28067898,-71.15817457,"(42.28067898, -71.15817457)",10,2017,2017.10,2017.2,weed
106850,I172084211,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,915,,2017-10-09 10:40:00,2017,10,Monday,10,Part Two,OLD COLONY AVE,42.33132994,-71.05293837,"(42.33132994, -71.05293837)",10,2017,2017.10,2017.2,weed
106878,I172084184,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,915,,2017-10-09 10:53:00,2017,10,Monday,10,Part Two,OLD COLONY AVE,42.33132994,-71.05293837,"(42.33132994, -71.05293837)",10,2017,2017.10,2017.2,weed
107723,I172083270,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,116,,2017-10-06 07:33:00,2017,10,Friday,7,Part Two,OXFORD ST,42.35193461,-71.06048592,"(42.35193461, -71.06048592)",10,2017,2017.10,2017.2,weed
108151,I172082803,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,270,,2017-10-04 17:58:00,2017,10,Wednesday,17,Part Two,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.33395125, -71.07538939)",10,2017,2017.10,2017.2,weed
108412,I172082532,1845,Drug Violation,DRUGS - POSS CLASS D,B3, ,,2017-10-03 19:23:00,2017,10,Tuesday,19,Part Two,,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
108414,I172082532,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2017-10-03 19:23:00,2017,10,Tuesday,19,Part Two,,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
108435,I172082512,1845,Drug Violation,DRUGS - POSS CLASS D,C6, ,,2017-10-03 17:30:00,2017,10,Tuesday,17,Part Two,,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
108436,I172082511,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6, ,,2017-10-03 19:07:00,2017,10,Tuesday,19,Part Two,,,,"(0.00000000, 0.00000000)",10,2017,2017.10,2017.2,weed
108442,I172082506,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,796,,2017-10-03 16:35:00,2017,10,Tuesday,16,Part Two,COMMONWEALTH AVE,42.35067422,-71.12643508,"(42.35067422, -71.12643508)",10,2017,2017.10,2017.2,weed
108445,I172082504,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,801,,2017-10-03 18:21:00,2017,10,Tuesday,18,Part Two,FARRINGTON AVE,42.35421065,-71.13239445,"(42.35421065, -71.13239445)",10,2017,2017.10,2017.2,weed
108470,I172082479,1845,Drug Violation,DRUGS - POSS CLASS D,C11,373,,2017-10-03 17:31:00,2017,10,Tuesday,17,Part Two,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)",10,2017,2017.10,2017.2,weed
108471,I172082479,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,373,,2017-10-03 17:31:00,2017,10,Tuesday,17,Part Two,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)",10,2017,2017.10,2017.2,weed
108647,I172082286,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,194,,2017-10-02 21:59:00,2017,10,Monday,21,Part Two,DORCHESTER AVE,42.33014012,-71.05695787,"(42.33014012, -71.05695787)",10,2017,2017.10,2017.2,weed
108648,I172082286,1845,Drug Violation,DRUGS - POSS CLASS D,C6,194,,2017-10-02 21:59:00,2017,10,Monday,21,Part Two,DORCHESTER AVE,42.33014012,-71.05695787,"(42.33014012, -71.05695787)",10,2017,2017.10,2017.2,weed
108996,I172081927,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,29,,2017-10-01 17:49:00,2017,10,Sunday,17,Part Two,CHELSEA ST,42.37128837,-71.03716557,"(42.37128837, -71.03716557)",10,2017,2017.10,2017.2,weed
109737,I172081144,1845,Drug Violation,DRUGS - POSS CLASS D,C11,253,,2017-09-28 21:37:00,2017,9,Thursday,21,Part Two,FREEPORT ST,42.30252186,-71.05202639,"(42.30252186, -71.05202639)",09,2017,2017.09,2017.2,weed
109895,I172080976,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1, ,,2017-09-28 11:57:00,2017,9,Thursday,11,Part Two,,,,"(0.00000000, 0.00000000)",09,2017,2017.09,2017.2,weed
109945,I172080924,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2017-09-28 10:28:00,2017,9,Thursday,10,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",09,2017,2017.09,2017.2,weed
110411,I172080425,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,27,,2017-09-26 19:50:00,2017,9,Tuesday,19,Part Two,BORDER ST,42.37041037,-71.04324145,"(42.37041037, -71.04324145)",09,2017,2017.09,2017.2,weed
111189,I172079613,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2017-09-24 13:39:00,2017,9,Sunday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",09,2017,2017.09,2017.2,weed
111457,I172079318,1845,Drug Violation,DRUGS - POSS CLASS D,B3,438,,2017-09-23 13:36:00,2017,9,Saturday,13,Part Two,ASPINWALL RD,42.29114655,-71.0751514,"(42.29114655, -71.07515140)",09,2017,2017.09,2017.2,weed
111459,I172079318,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,438,,2017-09-23 13:36:00,2017,9,Saturday,13,Part Two,ASPINWALL RD,42.29114655,-71.0751514,"(42.29114655, -71.07515140)",09,2017,2017.09,2017.2,weed
111482,I172079290,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,704,,2017-09-23 12:55:00,2017,9,Saturday,12,Part Two,LAGRANGE ST,42.27583172,-71.15021016,"(42.27583172, -71.15021016)",09,2017,2017.09,2017.2,weed
111487,I172079287,1845,Drug Violation,DRUGS - POSS CLASS D,A1,102,,2017-09-23 12:30:00,2017,9,Saturday,12,Part Two,TREMONT ST,42.35768645,-71.06075134,"(42.35768645, -71.06075134)",09,2017,2017.09,2017.2,weed
112180,I172078559,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E13,111,,2017-09-21 11:45:00,2017,9,Thursday,11,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)",09,2017,2017.09,2017.2,weed
112442,I172078294,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,105,,2017-09-20 15:00:00,2017,9,Wednesday,15,Part Two,SUMMER ST,42.35545896,-71.06052398,"(42.35545896, -71.06052398)",09,2017,2017.09,2017.2,weed
112887,I172077832,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2017-09-18 20:49:00,2017,9,Monday,20,Part Two,TREMONT ST,42.35428377,-71.06380404,"(42.35428377, -71.06380404)",09,2017,2017.09,2017.2,weed
112993,I172077721,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2017-09-18 13:52:00,2017,9,Monday,13,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",09,2017,2017.09,2017.2,weed
113270,I172077408,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2017-09-17 13:18:00,2017,9,Sunday,13,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",09,2017,2017.09,2017.2,weed
113290,I172077393,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1, ,,2017-09-17 12:46:00,2017,9,Sunday,12,Part Two,TEMPLE PL,,,"(0.00000000, 0.00000000)",09,2017,2017.09,2017.2,weed
113888,I172076772,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,767,,2017-04-01 12:00:00,2017,4,Saturday,12,Part Two,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)",04,2017,2017.04,2017.1,weed
114015,I172076638,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1, ,,2017-09-15 09:00:00,2017,9,Friday,9,Part Two,,,,"(0.00000000, 0.00000000)",09,2017,2017.09,2017.2,weed
114495,I172076142,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,31,,2017-09-13 16:22:00,2017,9,Wednesday,16,Part Two,BREMEN ST,42.37536635,-71.03135264,"(42.37536635, -71.03135264)",09,2017,2017.09,2017.2,weed
114588,I172076045,1845,Drug Violation,DRUGS - POSS CLASS D,B2,329,,2017-09-13 11:00:00,2017,9,Wednesday,11,Part Two,WASHINGTON ST,42.30649283,-71.08180677,"(42.30649283, -71.08180677)",09,2017,2017.09,2017.2,weed
115111,I172075506,1845,Drug Violation,DRUGS - POSS CLASS D,C11,416,,2017-09-11 17:42:00,2017,9,Monday,17,Part Two,FAIRMOUNT ST,42.28127579,-71.07095907,"(42.28127579, -71.07095907)",09,2017,2017.09,2017.2,weed
115437,I172075154,1845,Drug Violation,DRUGS - POSS CLASS D,B3,438,,2017-09-10 15:19:00,2017,9,Sunday,15,Part Two,,,,"(0.00000000, 0.00000000)",09,2017,2017.09,2017.2,weed
115992,I172074534,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,233,,2017-09-08 15:30:00,2017,9,Friday,15,Part Two,E EIGHTH ST,42.33131745,-71.04411164,"(42.33131745, -71.04411164)",09,2017,2017.09,2017.2,weed
117847,I172072568,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,522,,2017-09-01 17:45:00,2017,9,Friday,17,Part Two,GLENWOOD AVE,42.24854884,-71.12694776,"(42.24854884, -71.12694776)",09,2017,2017.09,2017.2,weed
118209,I172072198,1845,Drug Violation,DRUGS - POSS CLASS D,A1,111,,2017-08-31 15:55:00,2017,8,Thursday,15,Part Two,TEMPLE PL,42.35478783,-71.06123562,"(42.35478783, -71.06123562)",08,2017,2017.08,2017.2,weed
118962,I172071380,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,421,,2017-08-29 05:04:00,2017,8,Tuesday,5,Part Two,W SELDEN ST,42.27967492,-71.08381263,"(42.27967492, -71.08381263)",08,2017,2017.08,2017.2,weed
119096,I172071247,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14, ,,2017-08-28 16:21:00,2017,8,Monday,16,Part Two,BRIGHTON AVE,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
119601,I172070726,1845,Drug Violation,DRUGS - POSS CLASS D,A1, ,,2017-08-26 20:32:00,2017,8,Saturday,20,Part Two,CHARTER ST,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
119834,I172070445,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,82,,2017-08-25 20:51:00,2017,8,Friday,20,Part Two,COMMERCIAL ST,42.36798379,-71.05702896,"(42.36798379, -71.05702896)",08,2017,2017.08,2017.2,weed
119887,I172070385,1845,Drug Violation,DRUGS - POSS CLASS D,B3,465,,2017-08-25 17:53:00,2017,8,Friday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",08,2017,2017.08,2017.2,weed
119905,I172070370,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,254,,2017-08-25 16:14:00,2017,8,Friday,16,Part Two,DORCHESTER AVE,42.30782846,-71.05837474,"(42.30782846, -71.05837474)",08,2017,2017.08,2017.2,weed
119967,I172070298,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,329,,2017-08-25 13:02:00,2017,8,Friday,13,Part Two,BISHOP JOE L SMITH WAY,42.30660388,-71.08055038,"(42.30660388, -71.08055038)",08,2017,2017.08,2017.2,weed
120475,I172069765,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,794,,2017-08-23 16:21:00,2017,8,Wednesday,16,Part Two,COMMONWEALTH AVE,42.34906578,-71.13414695,"(42.34906578, -71.13414695)",08,2017,2017.08,2017.2,weed
121516,I172068671,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,184,,2017-08-28 15:30:00,2017,8,Monday,15,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",08,2017,2017.08,2017.2,weed
121628,I172068559,1845,Drug Violation,DRUGS - POSS CLASS D,A1,90,,2017-08-19 20:51:00,2017,8,Saturday,20,Part Two,COMMERCIAL ST,42.36468305,-71.0510589,"(42.36468305, -71.05105890)",08,2017,2017.08,2017.2,weed
121630,I172068559,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,90,,2017-08-19 20:51:00,2017,8,Saturday,20,Part Two,COMMERCIAL ST,42.36468305,-71.0510589,"(42.36468305, -71.05105890)",08,2017,2017.08,2017.2,weed
122162,I172068004,1845,Drug Violation,DRUGS - POSS CLASS D,E5,822,,2017-08-18 01:30:00,2017,8,Friday,1,Part Two,GEORGETOWNE PL,42.25520097,-71.14449084,"(42.25520097, -71.14449084)",08,2017,2017.08,2017.2,weed
122214,I172067943,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,439,,2017-08-17 20:08:00,2017,8,Thursday,20,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
122582,I172067554,1845,Drug Violation,DRUGS - POSS CLASS D,C11, ,,2017-08-16 17:30:00,2017,8,Wednesday,17,Part Two,ADAMS ST,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
122583,I172067554,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11, ,,2017-08-16 17:30:00,2017,8,Wednesday,17,Part Two,ADAMS ST,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
122871,I172067246,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2, ,,2017-08-15 18:11:00,2017,8,Tuesday,18,Part Two,MALCOLM X BLVD,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
122925,I172067198,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E13,572,,2017-08-15 16:36:00,2017,8,Tuesday,16,Part Two,IFFLEY RD,42.31236627,-71.0993374,"(42.31236627, -71.09933740)",08,2017,2017.08,2017.2,weed
123343,I172066731,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2017-08-14 11:10:00,2017,8,Monday,11,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",08,2017,2017.08,2017.2,weed
123675,I172066389,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,, ,,2017-08-13 00:45:00,2017,8,Sunday,0,Part Two,,42.33382615,-71.08251021,"(42.33382615, -71.08251021)",08,2017,2017.08,2017.2,weed
123806,I172066251,1845,Drug Violation,DRUGS - POSS CLASS D,A1, ,,2017-08-12 16:00:00,2017,8,Saturday,16,Part Two,,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
123807,I172066251,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1, ,,2017-08-12 16:00:00,2017,8,Saturday,16,Part Two,,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
123877,I172066176,1845,Drug Violation,DRUGS - POSS CLASS D,A1,111,,2017-08-12 10:30:00,2017,8,Saturday,10,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",08,2017,2017.08,2017.2,weed
123878,I172066176,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,111,,2017-08-12 10:30:00,2017,8,Saturday,10,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",08,2017,2017.08,2017.2,weed
124076,I172065968,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,334,,2017-08-11 17:06:00,2017,8,Friday,17,Part Two,QUINCY ST,42.30887534,-71.06601232,"(42.30887534, -71.06601232)",08,2017,2017.08,2017.2,weed
124137,I172065910,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14, ,,2017-08-11 14:49:00,2017,8,Friday,14,Part Two,BROOKS ST,,,"(0.00000000, 0.00000000)",08,2017,2017.08,2017.2,weed
124367,I172065642,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E13,633,,2017-08-10 18:03:00,2017,8,Thursday,18,Part Two,JAMAICAWAY,42.31634343,-71.11677508,"(42.31634343, -71.11677508)",08,2017,2017.08,2017.2,weed
125086,I172064876,1845,Drug Violation,DRUGS - POSS CLASS D,A1,63,,2017-08-08 14:00:00,2017,8,Tuesday,14,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)",08,2017,2017.08,2017.2,weed
125378,I172064574,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18,520,,2017-08-07 15:06:00,2017,8,Monday,15,Part Two,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085, -71.12096171)",08,2017,2017.08,2017.2,weed
125438,I172064512,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2017-08-07 13:26:00,2017,8,Monday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",08,2017,2017.08,2017.2,weed
125451,I172064502,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,119,,2017-08-07 13:00:00,2017,8,Monday,13,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",08,2017,2017.08,2017.2,weed
125771,I172064151,1845,Drug Violation,DRUGS - POSS CLASS D,B2,612,,2017-08-06 02:36:00,2017,8,Sunday,2,Part Two,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)",08,2017,2017.08,2017.2,weed
126440,I172063450,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,611,,2017-08-03 20:00:00,2017,8,Thursday,20,Part Two,HUNTINGTON AVE,42.33326215,-71.1070647,"(42.33326215, -71.10706470)",08,2017,2017.08,2017.2,weed
